dl,cs,cs0,cs1,cs2,cs3,cs4,cs5,t0,t1,t2,t3,t4,t5
(1.0749165358258277+0j),(1.126042001588727+0j),(0.12716301179686212-0.16862187882167368j),(0.5814136737811247+0.5232294929231793j),(0.1382698354816955+0.4726303832410003j),(0.25284291644089907-0.746245083950725j),(0.02426873495403732-0.27572389211748977j),(0.002070094791092968-0.08934706744772904j),(-0.362535088830403+0.4807321480795047j),(-0.5525266477335092-0.4972332966303441j),(-0.07884001232842557-0.2694888954752667j),(-0.10297741668833009+0.30392938051548773j),(-0.007687654747713651+0.0873415978339852j),(-0.0005365210787831555+0.023156710127200216j)
(1.0756345072165572+0j),(1.1275414430844355+0j),(0.13426196884306896-0.17030760263166694j),(0.5809114125463688+0.5225022485406963j),(0.1297879633158592+0.45877424889885976j),(0.2555759988107954-0.7492431728715577j),(0.024873008675484275-0.27892074276398765j),(0.002117109965897339-0.09029508381094555j),(-0.3832853484294772+0.4861868880469438j),(-0.5527870502796486-0.49720571931824525j),(-0.07410262961303107-0.2619378359410206j),(-0.1042296389434061+0.30555821263571575j),(-0.007889600605957902+0.0884723392266553j),(-0.000549439575571942+0.023433687113314824j)
(1.0763524786072864+0j),(1.129149620842799+0j),(0.1405947001239353-0.1715130125411127j),(0.5803967728638539+0.5217777418712773j),(0.12212794718391755+0.44576001776009877j),(0.25837518808108284-0.7522934974341394j),(0.02547465238570084-0.2820569859885722j),(0.0021661290862557865-0.09127289970616007j),(-0.40189974839901604+0.49028189915172643j),(-0.5530348744297423-0.4971793460052634j),(-0.06982224963307657-0.25484721518834164j),(-0.10551192591267067+0.30721191285962496j),(-0.008091229909125275+0.08958661678890967j),(-0.0005629119046700002+0.023719085877360054j)
(1.0770704499980162+0j),(1.1308597390133381+0j),(0.14625116525023896-0.172350711876894j),(0.5798689352623557+0.5210560770756528j),(0.11518988826827241+0.4335256063937277j),(0.2612440029538516-0.755398772912368j),(0.026073954656933813-0.28513628683486j),(0.002217307633517918-0.09228263883852146j),(-0.4186270728282569+0.49333401131839894j),(-0.5532692898037634-0.49715428466805217j),(-0.06594355082594058-0.24818339777351583j),(-0.10682582749573656+0.30889168016569774j),(-0.008292631603548171+0.09068552180274426j),(-0.0005769806424765867+0.024013490704493465j)
(1.0777884213887456+0j),(1.1326695674396803+0j),(0.15131128794614923-0.17290592910991753j),(0.5793270566437331+0.5203373613256679j),(0.10888828138001955+0.42201369518654624j),(0.26418618607423744-0.7585618406691244j),(0.026671194355553225-0.28816205528306615j),(0.002270818429568568-0.09332664086731918j),(-0.43368870287539224+0.4955833046760675j),(-0.5534894392145563-0.49713064670417606j),(-0.06241916006535874-0.24191529203854367j),(-0.10817299310705894+0.31059877119737467j),(-0.008493892029694429+0.09177007043629379j),(-0.0005916931023171865+0.02431754513905252j)
(1.0785063927794751+0j),(1.1345794109700378+0j),(0.15584526621495384-0.17324354615286625j),(0.5787702683081863+0.5196217048284948j),(0.10314965489083314+0.4111715126103588j),(0.2672057223345775-0.7617856763825029j),(0.02726664103881712-0.2911374688352556j),(0.002326854123456267-0.09440748969105019j),(-0.44727931755662154+0.49721276094113315j),(-0.5536944366212826-0.497108546975329j),(-0.059208352446377864-0.2360142441611594j),(-0.10955517980451643+0.31233450398973933j),(-0.008695095028910204+0.09284121041514068j),(-0.0006071020137008799+0.0246319597443208j)
(1.0792243641702046+0j),(1.1365909889017096+0j),(0.15991436281811872-0.1734132396019496j),(0.5781976738629446+0.5189092208414835j),(0.09791063836054127+0.40095056336115154j),(0.2703068589606988-0.7650733988325595j),(0.02786055537368517-0.2940654927745448j),(0.002385630115409924-0.0955280462973345j),(-0.4595689816115956+0.49836265184308953j),(-0.5538833649557997-0.4970881038418041j),(-0.05627598618076965-0.23045389899099447j),(-0.1109742612108373+0.3141002619539598j),(-0.00889632205817326+0.0938998270073514j),(-0.0006232663210938592+0.024957521114622933j)
(1.079942335560934+0j),(1.1387068368255269+0j),(0.16357187176372612-0.17345325451987822j),(0.5776083470031541+0.518200025676077j),(0.09311637415503994+0.39130633051163144j),(0.2734941275841643-0.7684282792893871j),(0.028453189568489703-0.2969488983741912j),(0.0024473880100622535-0.0966914870609795j),(-0.470705757636109+0.4991411096717297j),(-0.5540552738101292-0.4970694391866311j),(-0.05359162669274454-0.22521004471641592j),(-0.11243223731861986+0.31589749813847745j),(-0.00909765230998587+0.09494674840368404j),(-0.0006402521273061298+0.02529510238207408j)
(1.0806603069516636+0j),(1.1409300067503911+0j),(0.16686410273693997-0.17339318794189787j),(0.5770013291527674+0.5174942386890001j),(0.08871920667657361+0.3821979710837554j),(0.2767723685308538-0.7718537515454178j),(0.029044787810386913-0.29979027929575414j),(0.002512399713259247-0.09790134857430473j),(-0.4808183917694872+0.4996319304304832j),(-0.554209176972115-0.49705267842755446j),(-0.051128823484035524-0.22026045240390718j),(-0.11393124528153335+0.3177277397869636j),(-0.009299162835182104+0.09598275056356152j),(-0.0006581338127567349+0.02564567551540106j)
(1.081378278342393+0j),(1.1432639361818242+0j),(0.1698313065231997-0.1732560536509836j),(0.5763756269520864+0.5167919822586042j),(0.08467759644388322+0.37358801722548013j),(0.2801467575869694-0.7753534226370339j),(0.02963558670320896-0.3025920663842845j),(0.0025809723157986944-0.09916158034763471j),(-0.49001885144545265+0.4999003667467468j),(-0.5543440497951456-0.4970379505147093j),(-0.04886451079256694-0.21558471740262586j),(-0.11547357130797636+0.3195925932141702j),(-0.009500928666944776+0.09700856158819385j),(-0.000676995369802135+0.026010325777879092j)
(1.0820962497331224+0j),(1.1457124118637398+0j),(0.17250850873363835-0.17305982320910027j),(0.5757302095773681+0.5160933817439515j),(0.08095521696358754+0.36544209033526753j),(0.2836228355387071-0.7789310843023883j),(0.030225815701655504-0.30535654104165116j),(0.0026534539448680823-0.10047660704039815j),(-0.4984046192278923+0.4999974547537137j),(-0.5544588263864751-0.497025387911531j),(-0.046778508934360155-0.21116410688428594j),(-0.11706166378914235+0.32149374902175026j),(-0.009703022944732074+0.09802486567430774j),(-0.0006969320015464074+0.026390268799912363j)
(1.0828142211238518+0j),(1.1482795859153738+0j),(0.17492624264956658-0.1728185833782258j),(0.5750640058764944+0.5153985654238243j),(0.0775202007605253+0.35772863225345836j),(0.2872065408224374-0.7825907252238894j),(0.03081569753883957-0.308085847336272j),(0.002730240812679327-0.10185140229608153j),(-0.5060607137523839+0.49996326639945426j),(-0.5545523965971658-0.49701512655602903j),(-0.04485310783893033-0.20698141596800332j),(-0.11869814781154568+0.3234329876769748j),(-0.00990551703714586+0.09903230669520263j),(-0.000718052047876447+0.02678687083503759j)
(1.0835321925145815+0j),(1.150970020764208+0j),(0.17711118391417183-0.17254341094888956j),(0.5743759013031761+0.5147076644124094j),(0.07434450758236502+0.35041865551378576j),(0.2909042456690667-0.7863365441047878j),(0.03140544864501974-0.3107820029876895j),(0.0028117857557160577-0.10329157678618472j),(-0.5130614430109376+0.4998293695917358j),(-0.554623602795033-0.49700730579911034j),(-0.04307271793590408-0.20302083367358667j),(-0.12038584122494907+0.32541218547791106j),(-0.010108480663026812+0.10003149145000301j),(-0.0007404793189449414+0.027201672914053582j)
(1.0842501639053108+0j),(1.1537887501807746+0j),(0.17908669530941557-0.17224303811773992j),(0.573664734630371+0.5140208125479043j),(0.07140339305139101+0.34348551326804844j),(0.29472279618042946-0.7901729636295662j),(0.03199527955602538-0.3134469093475154j),(0.002898608642541814-0.10480348375883103j),(-0.5194719112762464+0.49962070080336946j),(-0.5546712364000526-0.4970020683161082j),(-0.041423576437020763-0.19926781915850608j),(-0.12212777246079429+0.3274333209289469j),(-0.010311982010271071+0.1010229926169826j),(-0.00076435593944217+0.027636419801414396j)
(1.0849681352960405+0j),(1.1567413501131965+0j),(0.18087329190335888-0.17192436165058753j),(0.5729292944216784+0.5133381462497031j),(0.06867496020692611+0.33690468862231615j),(0.2986695568383921-0.7941046453570564j),(0.03258539531039244-0.3160823604835303j),(0.002991309140881263-0.10639434629114677j),(-0.5253493071542893+0.4993569991767388j),(-0.5546940341596387-0.4969995599870731j),(-0.03989349934852047-0.1957089881897356j),(-0.12392720032427308+0.32949848155046263j),(-0.010516087852023242+0.10200735144249051j),(-0.0007898458378385437+0.028093094905883773j)
(1.0856861066867698+0j),(1.1598340168005963+0j),(0.18248903709277006-0.1715928348028752j),(0.5721683152372827+0.51265980433915j),(0.0661397797005098+0.3306536025896768j),(0.3027524600203084-0.7981365055929934j),(0.03317599583463627-0.31869005146102575j),(0.003090582486489095-0.10807241163643434j),(-0.5307440012610205+0.49905391130263904j),(-0.554690674138845-0.49699992974067786j),(-0.03847167137270376-0.19233200949008578j),(-0.12578763601572282+0.3316098711457469j),(-0.010720863660028841+0.10298508019325865j),(-0.000817139056300277+0.028573962624440903j)
(1.0864040780774995+0j),(1.1630736519384304+0j),(0.18394987942116195-0.1712527706995454j),(0.5713804735485504+0.5119859278180567j),(0.06378056705539857+0.3247114395598727j),(0.3069800611794343-0.8022737322845775j),(0.03376727631641772-0.32127158590448207j),(0.003197239102685889-0.10984713964367997j),(-0.535700480459693+0.4987238471287964j),(-0.554659771397911-0.49700332935577823j),(-0.03714846731412208-0.18912551041658468j),(-0.12771286767495305+0.3337698175467533j),(-0.010926373715034401+0.10395666439663119j),(-0.0008464571134282121+0.02908162003368002j)
(1.087122049468229+0j),(1.1664679561495004+0j),(0.1852699390304408-0.1709075784428789j),(0.5705643833326626+0.511316659598278j),(0.06158190752450605+0.3190589890337646j),(0.3113616004480325-0.8065218029728959j),(0.03435942756558927-0.3238284829130074j),(0.0033122292029078948-0.11172943435865897j),(-0.5402581429146632+0.49837664665297327j),(-0.5545998733266465-0.49700991321372456j),(-0.0359152997733385-0.18607899133306188j),(-0.1297069877863478+0.33598078085768535j),(-0.011132681214196782+0.10492256489039835j),(-0.0008780597295126011+0.029619060427772j)
(1.0878400208589583+0j),(1.1700255330992113+0j),(0.18646175147622324-0.1705599478058206j),(0.5697185913155582+0.5106521441745803j),(0.059530020787068684+0.3136785023173086j),(0.31590707153684183-0.8108865038288815j),(0.034952636363313465-0.3263621833946578j),(0.0034366739023604076-0.11373193080932455j),(-0.5444519751923305+0.49802010190503393j),(-0.5545094546018297-0.49701983799342564j),(-0.0347644888500288-0.18318274800052822j),(-0.1317744238343476+0.3382453622113293j),(-0.011339848375530079+0.10588321970147144j),(-0.0009122533317123038+0.03018975199585256j)
(1.088557992249688+0j),(1.1737560075596665+0j),(0.18753647554046762-0.17021199440604212j),(0.56884157182801+0.5099925272318108j),(0.057612559100695876+0.30855356288016594j),(0.32062729894046377-0.8153739497837585j),(0.035547085799592024-0.3288740558774589j),(0.0035719049183445726-0.11586935294809339j),(-0.5483131296690499+0.49766036762191695j),(-0.554386911730092-0.4970332622998819j),(-0.03368915033484143-0.18042780130722064j),(-0.13391997265958444+0.3405663130470196j),(-0.011547936539466355+0.10683904577048042j),(-0.0009494019079917186+0.03079773602083147j)
(1.0892759636404172+0j),(1.17767016178462+0j),(0.1885040706744486-0.1698653743371468j),(0.5679317212357315+0.5093379551759468j),(0.055818433639579536+0.303668969133549j),(0.32553402461790615-0.8199906057441957j),(0.0361429555996443-0.3313654018485097j),(0.003719515726895443-0.11815896423421643j),(-0.5518694177781356+0.49730228583765557j),(-0.5542305571345614-0.4970503462154262j),(-0.03268309948294156-0.1778058336813776j),(-0.13614883903725294+0.34294654491051685j),(-0.011757006267640232+0.10779044053747484j),(-0.000989940994268525+0.031447750493419906j)
(1.0899939350311467+0j),(1.1817800959025262+0j),(0.18937344882384968-0.1695213750702949j),(0.5669873519000137+0.5086885745769293j),(0.05413766465462514+0.29901062845411147j),(0.33064000550560363-0.8247433088537502j),(0.036740422439675555-0.3338374606670282j),(0.0038814281810798405-0.12062114008484748j),(-0.5551457322161043+0.49694964354384j),(-0.5540386127388339-0.49707125076115816j),(-0.031740767960684396-0.17530913156464606j),(-0.13846667908331284+0.34538913976405183j),(-0.011967117439041941+0.10873778340228442j),(-0.001034395890530995+0.03214538716009885j)
(1.0907119064218762+0j),(1.1860994198974812+0j),(0.19015260462842518-0.16918098782692578j),(0.5660066856204395+0.5080445315092439j),(0.05256125182890115+0.2945654613646482j),(0.33595912344217366-0.8296392917230571j),(0.03733966025261357-0.33629141409218727j),(0.004059980263507368-0.12328010245792262j),(-0.5581644091441036+0.496605378050739j),(-0.5538092029965253-0.49709613725403134j),(-0.030857131963331966-0.17293053336623201j),(-0.14087964919326856+0.34789736077821887j),(-0.012178329343697435+0.1096814370716115j),(-0.0010834056579047228+0.0328972930510269j)
(1.0914298778126057+0j),(1.1906434874462009+0j),(0.19084872734343222-0.16884496541401556j),(0.5649878465055492+0.5074059707739192j),(0.051081061804975+0.2903213148705639j),(0.3415065093471502-0.834686206498698j),(0.03794084052445839-0.33872839046235614j),(0.004258043128678533-0.12616487278219832j),(-0.5609455396456078+0.49627174128425405j),(-0.5535403473086024-0.4971251665426668j),(-0.03002764983420615-0.17066338236317843j),(-0.14339446133578806+0.350474663555024j),(-0.012390700774058003+0.11062174880368579j),(-0.0011377551281766985+0.03371143191033282j)
(1.0921478492033352+0j),(1.1954296859000546+0j),(0.1914682972864935-0.16851386860140408j),(0.5639288532110299+0.5067730349829505j),(0.04968973035571959+0.2862668840393713j),(0.3472986838076257-0.83989214956995j),(0.038544132581903104-0.34114946855847844j),(0.004479179354777244-0.129310522880851j),(-0.5635072382038031+0.49595043169224623j),(-0.5532299517639285-0.4971584981021745j),(-0.02924820778862007-0.1685014840580752j),(-0.14601844566273606+0.353124707701082j),(-0.01260429011428805+0.1115590515601621j),(-0.001198418187430831+0.034597427379486845j)
(1.0928658205940645+0j),(1.2004778028340242+0j),(0.19201716915838954-0.16818810342917762j),(0.5628276104777395+0.506145863483997j),(0.04838057707756578+0.28239164099537256j),(0.3533537165978705-0.8452656866186908j),(0.039149703871913306-0.3435556811809957j),(0.00472786014123359-0.13275983855417628j),(-0.5658658747062687+0.4956427004901597j),(-0.5528758001306915-0.49719628896497126j),(-0.02851507257062868-0.16643906755002102j),(-0.14875962156311975+0.3558513686295406j),(-0.01281915542765162+0.11249366507396462j),(-0.0012666171875216964+0.03556701939187442j)
(1.0935837919847942+0j),(1.2058104991563028+0j),(0.19250064420631774-0.16786795130587376j),(0.5616818998937065+0.5055245910995269j),(0.04714753082166214+0.2786857705819461j),(0.35969140809949846-0.8508158775928159j),(0.039757720233959556-0.34594801846672885j),(0.005009768369375246-0.1365655638298732j),(-0.5680362754350293+0.49534943749330007j),(-0.5524755440176348-0.49723869246072677j),(-0.0278248500562849-0.1644707505170149j),(-0.15162677848632267+0.35865874941534925j),(-0.013035354542202907+0.11342589684089774j),(-0.0013439058522092516+0.03663467987125927j)
(1.0943017633755234+0j),(1.211453934087129+0j),(0.19292353288163488-0.1675535933542086j),(0.5604893697949314+0.5049093466502125j),(0.045985064357119236+0.2751401120183543j),(0.3663334961189694-0.8565523010181179j),(0.04036834616560477-0.34832743096950247j),(0.005332229276242871-0.1407934768633819j),(-0.5700318976249291+0.49507124064628455j),(-0.5520266921140323-0.49728585673400333j),(-0.02717444897090465-0.1625915074474443j),(-0.1546295680967251+0.3615511924568156j),(-0.013252945134990575+0.11435604304206884j),(-0.0014322871052527735+0.03781845659067673j)
(1.0950197347662531+0j),(1.2174386124980066+0j),(0.19329020938059607-0.16724513014980225j),(0.5592475242091907+0.5043002512272444j),(0.04488813699209466+0.2717461059463767j),(0.3733038922338686-0.8624850768448074j),(0.04098174508215291-0.35069483252597256j),(0.005704835082106025-0.1455266805597622j),(-0.5718649814441515+0.49480847248408316j),(-0.5515265984059742-0.49733792300277024j),(-0.026561049015681466-0.16079664079472566j),(-0.15777860960577042+0.3645332906013391j),(-0.013471984814989808+0.11528438940348555j),(-0.0015343839799820105+0.0391411502869293j)
(1.0957377061569826+0j),(1.22380056778387+0j),(0.19360465923721107-0.1669425977575007j),(0.557953710734974+0.503697416172156j),(0.04385214407149688+0.26849574632447226j),(0.38062895256217644-0.8686248867354995j),(0.04159807957105854-0.35305110292602004j),(0.0061403718692990324-0.15087170675431363j),(-0.5735466826431905+0.4945613060806333j),(-0.5509724492535962-0.49739502351460013j),(-0.025982072805574477-0.15908175476245007j),(-0.1610856104689311+0.3676098972671749j),(-0.013692531204975872+0.11621121199857025j),(-0.0016536932576029532+0.04063198932137967j)
